time,open,high,low,close,volume
2022-11-19T00:00:00Z,6073,6720,6015,6565,1091.56671
2022-11-20T00:00:00Z,6564,6797,6021,6131,1317.42852
2022-11-21T00:00:00Z,6131,6527,5725,6060,1107.91741
2022-11-22T00:00:00Z,6061,6318,5795,6165,857.76552
2022-11-23T00:00:00Z,6160,6389,6010,6234,608.43709
2022-11-24T00:00:00Z,6238,6333,6068,6111,282.52966
2022-11-25T00:00:00Z,6103,6610,5969,6306,1184.82837
2022-11-26T00:00:00Z,6309,6401,6222,6379,358.11293
2022-11-27T00:00:00Z,6375,6546,6230,6243,352.2959
2022-11-28T00:00:00Z,6238,6340,5968,6277,508.55914
2022-11-29T00:00:00Z,6273,6520,6205,6460,419.47989
2022-11-30T00:00:00Z,6457,7000,6457,6761,1067.05224
2022-12-01T00:00:00Z,6761,6773,6541,6696,319.55397
2022-12-02T00:00:00Z,6699,6864,6489,6803,521.13858
2022-12-03T00:00:00Z,6803,6900,6591,6631,537.10746
2022-12-04T00:00:00Z,6629,7487,6629,7318,1345.51301
2022-12-05T00:00:00Z,7320,7510,7022,7153,918.3365
2022-12-06T00:00:00Z,7149,7327,7057,7160,697.62927
2022-12-07T00:00:00Z,7165,7200,6730,6970,509.35599
2022-12-08T00:00:00Z,6980,7070,6864,7009,351.75123
2022-12-09T00:00:00Z,7008,7149,6871,6924,305.83069
2022-12-10T00:00:00Z,6924,6992,6842,6862,179.74542
2022-12-11T00:00:00Z,6870,7084,6858,6902,393.37648
2022-12-12T00:00:00Z,6893,6924,6515,6583,449.8185
2022-12-13T00:00:00Z,6584,6652,6235,6493,530.7245
2022-12-14T00:00:00Z,6489,6619,6335,6447,310.21441
2022-12-15T00:00:00Z,6445,6485,6153,6257,194.02518
2022-12-16T00:00:00Z,6251,6313,5381,5476,434.47503
2022-12-17T00:00:00Z,5470,5779,5461,5716,270.1269
2022-12-18T00:00:00Z,5716,5793,5479,5536,331.14225
2022-12-19T00:00:00Z,5537,5709,5381,5424,318.48933
2022-12-20T00:00:00Z,5435,5676,5399,5649,283.3883
2022-12-21T00:00:00Z,5648,5660,5481,5561,161.36518
2022-12-22T00:00:00Z,5563,5669,5466,5602,193.22611
2022-12-23T00:00:00Z,5608,5636,5482,5499,221.87955
2022-12-24T00:00:00Z,5499,5528,5435,5496,129.7163
2022-12-25T00:00:00Z,5493,5546,5406,5519,150.36651
2022-12-26T00:00:00Z,5524,5538,5462,5538,159.10092
2022-12-27T00:00:00Z,5537,5568,5470,5511,244.46197
2022-12-28T00:00:00Z,5508,5530,5152,5227,391.10265
2022-12-29T00:00:00Z,5236,5264,5075,5168,205.36265
2022-12-30T00:00:00Z,5174,5210,5015,5133,220.09011
2022-12-31T00:00:00Z,5137,5155,5047,5089,169.60949
2023-01-01T00:00:00Z,5089,5150,5034,5143,89.01953
2023-01-02T00:00:00Z,5148,5420,5064,5374,256.56982
2023-01-03T00:00:00Z,5375,5518,5283,5334,349.60098
2023-01-04T00:00:00Z,5332,5502,5305,5376,312.78143
2023-01-05T00:00:00Z,5370,5480,5320,5395,232.00891
2023-01-06T00:00:00Z,5393,5491,5294,5432,204.047
2023-01-07T00:00:00Z,5434,5571,5427,5478,199.27773
2023-01-08T00:00:00Z,5470,5774,5396,5720,273.68789
2023-01-09T00:00:00Z,5720,5984,5660,5734,657.54438
2023-01-10T00:00:00Z,5738,5890,5635,5873,347.77794
2023-01-11T00:00:00Z,5874,5940,5670,5932,372.2399
2023-01-12T00:00:00Z,5935,6355,5930,6233,766.3535
2023-01-13T00:00:00Z,6245,6663,6127,6538,417.36467
2023-01-14T00:00:00Z,6544,7658,6524,7149,1377.99067
2023-01-15T00:00:00Z,7148,7189,6710,7094,638.46121
2023-01-16T00:00:00Z,7086,7498,6858,7129,822.79928
2023-01-17T00:00:00Z,7135,7245,6984,7050,317.04252
2023-01-18T00:00:00Z,7050,7312,6495,6562,760.99585
2023-01-19T00:00:00Z,6551,6743,6469,6654,281.87281
2023-01-20T00:00:00Z,6659,7241,6616,7183,537.27362
2023-01-21T00:00:00Z,7184,7410,6999,7050,655.17745
2023-01-22T00:00:00Z,7042,7354,6958,7173,462.89205
2023-01-23T00:00:00Z,7164,8000,7164,7772,1556.71906
2023-01-24T00:00:00Z,7778,8050,7226,7362,732.82347
2023-01-25T00:00:00Z,7366,7742,7186,7605,866.09427
2023-01-26T00:00:00Z,7600,7695,7328,7541,491.47829
2023-01-27T00:00:00Z,7541,7745,7300,7652,342.88891
2023-01-28T00:00:00Z,7655,7733,7368,7431,289.87544
2023-01-29T00:00:00Z,7430,7798,7368,7798,415.65758
2023-01-30T00:00:00Z,7787,7834,6975,7191,577.89864
2023-01-31T00:00:00Z,7192,7360,7113,7222,254.54269
2023-02-01T00:00:00Z,7231,7570,7001,7474,478.63607
2023-02-02T00:00:00Z,7484,8249,7481,7670,757.56333
2023-02-03T00:00:00Z,7657,7945,7563,7885,424.55929
2023-02-04T00:00:00Z,7887,7973,7751,7791,243.54335
2023-02-05T00:00:00Z,7804,7955,7447,7615,345.04096
2023-02-06T00:00:00Z,7613,7740,7402,7477,313.15681
2023-02-07T00:00:00Z,7479,7900,7455,7860,359.94953
2023-02-08T00:00:00Z,7860,7936,7566,7736,342.56003
2023-02-09T00:00:00Z,7733,7833,6820,7022,784.10772
2023-02-10T00:00:00Z,7026,7138,6905,7022,253.55446
2023-02-11T00:00:00Z,7019,7235,6983,7194,154.77697
2023-02-12T00:00:00Z,7191,7200,6892,6984,192.32623
2023-02-13T00:00:00Z,6969,7040,6574,6788,311.12321
2023-02-14T00:00:00Z,6795,7116,6721,7060,319.23293
2023-02-15T00:00:00Z,7060,7450,6988,7424,436.61567
2023-02-16T00:00:00Z,7421,7690,7128,7152,594.26535
2023-02-17T00:00:00Z,7144,7558,7092,7414,293.64573
2023-02-18T00:00:00Z,7410,7513,7286,7501,345.82364
2023-02-19T00:00:00Z,7501,7709,7324,7414,506.69664
2023-02-20T00:00:00Z,7404,7626,7231,7590,355.56617
2023-02-21T00:00:00Z,7587,8471,7349,8384,1880.64415
2023-02-22T00:00:00Z,8390,8708,7893,8489,3281.52218
2023-02-23T00:00:00Z,8494,9836,8422,9477,3286.69446
2023-02-24T00:00:00Z,9477,10400,8555,8720,2649.42559
2023-02-25T00:00:00Z,8719,9579,8557,9424,1572.69669
2023-02-26T00:00:00Z,9419,10185,9311,9903,1567.97352
2023-02-27T00:00:00Z,9900,10013,9201,9384,2266.42478
2023-02-28T00:00:00Z,9384,9588,9012,9105,1276.72807
2023-03-01T00:00:00Z,9102,10708,9072,10352,2438.40117
2023-03-02T00:00:00Z,10343,10800,9961,10578,2792.60895
2023-03-03T00:00:00Z,10572,11210,9744,10509,3913.90937
2023-03-04T00:00:00Z,10511,10829,9800,10033,1584.20274
2023-03-05T00:00:00Z,10035,10514,9984,10190,1088.67919
2023-03-06T00:00:00Z,10193,10545,9827,10068,1169.27807
2023-03-07T00:00:00Z,10066,10193,9431,9579,1032.42089
2023-03-08T00:00:00Z,9578,9648,8094,8126,1449.70363
2023-03-09T00:00:00Z,8127,8407,7314,7477,2079.24321
2023-03-10T00:00:00Z,7474,8160,7150,7747,1938.78049
2023-03-11T00:00:00Z,7736,7961,6950,7502,1532.49225
2023-03-12T00:00:00Z,7497,8250,7037,8193,1575.90339
2023-03-13T00:00:00Z,8203,9567,8020,9121,2579.66646
2023-03-14T00:00:00Z,9128,9611,8687,8975,1693.87677
2023-03-15T00:00:00Z,8963,9154,8001,8145,1194.39764
2023-03-16T00:00:00Z,8142,8375,7952,8255,868.97606
2023-03-17T00:00:00Z,8255,9049,8133,9026,1041.87859
2023-03-18T00:00:00Z,9021,9186,8484,8565,891.84539
2023-03-19T00:00:00Z,8565,9075,8518,8732,544.14309
2023-03-20T00:00:00Z,8745,8959,8463,8533,865.91664
2023-03-21T00:00:00Z,8544,8878,8277,8852,686.00734
2023-03-22T00:00:00Z,8857,8997,8229,8411,947.59059
2023-03-23T00:00:00Z,8405,8843,8332,8686,570.11882
2023-03-24T00:00:00Z,8690,8703,8177,8357,370.17938
2023-03-25T00:00:00Z,8360,8424,8084,8222,365.42052
2023-03-26T00:00:00Z,8218,8498,8171,8399,364.50162
2023-03-27T01:00:00+01:00,8399,8463,7851,8070,451.44411
2023-03-28T01:00:00+01:00,8076,8572,8006,8453,488.91089
2023-03-29T01:00:00+01:00,8453,9001,8447,8797,800.04292
2023-03-30T01:00:00+01:00,8799,8929,8602,8728,602.05822
2023-03-31T01:00:00+01:00,8727,8900,8640,8796,369.46233
2023-04-01T01:00:00+01:00,8797,8837,8642,8784,229.43616
2023-04-02T01:00:00+01:00,8783,8865,8470,8548,352.46678
2023-04-03T01:00:00+01:00,8552,8598,8226,8376,449.93019
2023-04-04T01:00:00+01:00,8377,8674,8301,8600,401.85259
2023-04-05T01:00:00+01:00,8599,8874,8489,8623,444.59173
2023-04-06T01:00:00+01:00,8630,8637,8413,8497,290.49744
2023-04-07T01:00:00+01:00,8510,8635,8394,8617,201.99072
2023-04-08T01:00:00+01:00,8611,8705,8552,8665,224.98786
2023-04-09T01:00:00+01:00,8665,8758,8507,8639,223.86173
2023-04-10T01:00:00+01:00,8633,8722,8430,8705,404.53075
2023-04-11T01:00:00+01:00,8711,9452,8653,9204,1088.51337
2023-04-12T01:00:00+01:00,9199,9440,8876,9324,858.23192
2023-04-13T01:00:00+01:00,9333,9392,8848,9081,1116.36436
2023-04-14T01:00:00+01:00,9079,9999,9000,9250,990.00177
2023-04-15T01:00:00+01:00,9250,9261,9020,9097,561.01523
2023-04-16T01:00:00+01:00,9095,9254,8976,9217,328.531
2023-04-17T01:00:00+01:00,9218,9221,8890,8936,361.46412
2023-04-18T01:00:00+01:00,8938,9134,8875,9065,406.16066
2023-04-19T01:00:00+01:00,9067,9146,8270,8407,730.96675
2023-04-20T01:00:00+01:00,8405,8555,8120,8261,388.57412
2023-04-21T01:00:00+01:00,8254,8866,8050,8222,1307.15678
2023-04-22T01:00:00+01:00,8217,8321,8112,8285,270.13338
2023-04-23T01:00:00+01:00,8282,8424,8130,8252,208.19316
2023-04-24T01:00:00+01:00,8252,8350,7940,7999,251.52945
2023-04-25T01:00:00+01:00,7999,8143,7726,8113,269.71947
2023-04-26T01:00:00+01:00,8111,8736,7831,8240,594.54607
2023-04-27T01:00:00+01:00,8234,8448,8130,8276,570.73472
2023-04-28T01:00:00+01:00,8271,8281,8084,8211,102.40999
2023-04-29T01:00:00+01:00,8214,8354,8177,8285,114.86096
2023-04-30T01:00:00+01:00,8273,8320,8111,8164,134.72023
2023-05-01T01:00:00+01:00,8168,8202,7841,7974,213.72435
2023-05-02T01:00:00+01:00,7974,8038,7870,7969,173.33134
2023-05-03T01:00:00+01:00,7966,8100,7801,8087,169.77652
2023-05-04T01:00:00+01:00,8085,8118,7867,8042,130.31199
2023-05-05T01:00:00+01:00,8045,8193,7928,8139,149.83515
2023-05-06T01:00:00+01:00,8148,8217,7825,7879,270.44439
2023-05-07T01:00:00+01:00,7889,7974,7853,7877,144.63289
2023-05-08T01:00:00+01:00,7868,7913,7040,7230,466.45194
2023-05-09T01:00:00+01:00,7230,7419,7165,7317,361.03821
2023-05-10T01:00:00+01:00,7321,7417,6736,7047,577.19102
2023-05-11T01:00:00+01:00,7048,7049,6503,6664,506.24409
2023-05-12T01:00:00+01:00,6663,6946,6440,6942,379.09306
2023-05-13T01:00:00+01:00,6945,6945,6711,6768,246.60641
2023-05-14T01:00:00+01:00,6764,6890,6686,6831,142.48599
2023-05-15T01:00:00+01:00,6832,7031,6725,6890,334.20443
2023-05-16T01:00:00+01:00,6892,6915,6750,6808,223.05232
2023-05-17T01:00:00+01:00,6816,6889,6660,6815,265.2757
2023-05-18T01:00:00+01:00,6821,6867,6560,6690,258.41019
2023-05-19T01:00:00+01:00,6690,6720,6600,6666,212.07033
2023-05-20T01:00:00+01:00,6666,6700,6605,6694,144.10012
2023-05-21T01:00:00+01:00,6695,6713,6514,6583,172.64985
2023-05-22T01:00:00+01:00,6580,6691,6472,6664,153.81117
2023-05-23T01:00:00+01:00,6665,6802,6630,6748,133.08143
2023-05-24T01:00:00+01:00,6740,6742,6430,6452,253.35382
2023-05-25T01:00:00+01:00,6450,6466,6269,6297,270.24412
2023-05-26T01:00:00+01:00,6303,6488,6252,6414,176.83725
2023-05-27T01:00:00+01:00,6412,6545,6374,6529,140.8966
2023-05-28T01:00:00+01:00,6529,6749,6507,6680,211.96703
2023-05-29T01:00:00+01:00,6683,6777,6634,6681,175.04209
2023-05-30T01:00:00+01:00,6683,6731,6552,6626,158.98178
2023-05-31T01:00:00+01:00,6625,6666,6403,6496,181.22856
2023-06-01T01:00:00+01:00,6497,6532,6318,6447,138.29118
2023-06-02T01:00:00+01:00,6451,6553,6365,6528,135.52853
2023-06-03T01:00:00+01:00,6526,6566,6477,6530,104.18795
2023-06-04T01:00:00+01:00,6530,6589,6482,6489,129.66844
2023-06-05T01:00:00+01:00,6489,6512,5592,5956,478.33339
2023-06-06T01:00:00+01:00,5957,6275,5917,6172,318.2433
2023-06-07T01:00:00+01:00,6169,6169,5927,5984,194.60607
2023-06-08T01:00:00+01:00,5982,6115,5942,5992,127.26449
2023-06-09T01:00:00+01:00,5992,6026,5852,5923,211.98078
2023-06-10T01:00:00+01:00,5921,5926,4816,5468,1055.01093
2023-06-11T01:00:00+01:00,5460,5533,5361,5440,208.65411
2023-06-12T01:00:00+01:00,5443,5527,5265,5496,255.18551
2023-06-13T01:00:00+01:00,5496,5725,5475,5593,210.42785
2023-06-14T01:00:00+01:00,5602,5698,5264,5395,211.81166
2023-06-15T01:00:00+01:00,5394,5655,5362,5540,229.92493
2023-06-16T01:00:00+01:00,5534,5821,5426,5659,275.40805
2023-06-17T01:00:00+01:00,5660,5857,5626,5747,132.0915
2023-06-18T01:00:00+01:00,5745,5770,5564,5631,150.86279
2023-06-19T01:00:00+01:00,5633,5746,5587,5717,121.79099
2023-06-20T01:00:00+01:00,5716,5941,5603,5936,294.08167
2023-06-21T01:00:00+01:00,5933,6420,5887,6349,602.37054
2023-06-22T01:00:00+01:00,6347,6653,6271,6319,541.16
2023-06-23T01:00:00+01:00,6316,6531,6162,6438,545.03021
2023-06-24T01:00:00+01:00,6437,6648,6247,6293,424.57356
2023-06-25T01:00:00+01:00,6295,6781,6283,6580,482.29808
2023-06-26T01:00:00+01:00,6581,6581,6159,6311,337.32042
2023-06-27T01:00:00+01:00,6311,6508,6280,6426,280.45035
2023-06-28T01:00:00+01:00,6430,6435,5920,6102,251.74441
2023-06-29T01:00:00+01:00,6103,6384,6069,6315,200.96919
2023-06-30T01:00:00+01:00,6320,6699,6012,6640,641.66539
2023-07-01T01:00:00+01:00,6643,6706,6539,6650,269.48186
2023-07-02T01:00:00+01:00,6649,7300,6485,7240,834.08821
2023-07-03T01:00:00+01:00,7239,7435,6917,6957,876.31343
2023-07-04T01:00:00+01:00,6962,7037,6725,7008,521.90632
2023-07-05T01:00:00+01:00,7015,7191,6757,6905,477.84994
2023-07-06T01:00:00+01:00,6907,7289,6681,6696,433.27018
2023-07-07T01:00:00+01:00,6695,6959,6640,6934,224.45898
2023-07-08T01:00:00+01:00,6944,7250,6917,7071,495.2634
2023-07-09T01:00:00+01:00,7074,7321,6933,6961,329.99075
2023-07-10T01:00:00+01:00,6959,7137,6793,7042,250.89577
2023-07-11T01:00:00+01:00,7037,7078,6891,6941,148.5575
2023-07-12T01:00:00+01:00,6939,7071,6859,6927,160.87869
2023-07-13T01:00:00+01:00,6932,7372,6897,7353,377.29436
2023-07-14T01:00:00+01:00,7353,7488,6760,7015,505.97239
2023-07-15T01:00:00+01:00,7016,7139,6932,7119,220.52307
2023-07-16T01:00:00+01:00,7122,7122,6911,6960,182.45621
2023-07-17T01:00:00+01:00,6952,7161,6831,7008,286.5818
2023-07-18T01:00:00+01:00,7013,7068,6761,6886,163.2127
2023-07-19T01:00:00+01:00,6882,6990,6854,6888,96.6067
2023-07-20T01:00:00+01:00,6891,7051,6786,6877,205.34207
2023-07-21T01:00:00+01:00,6881,6910,6773,6856,139.24228
2023-07-22T01:00:00+01:00,6855,6949,6655,6717,155.05315
2023-07-23T01:00:00+01:00,6716,6816,6683,6739,96.16235
2023-07-24T01:00:00+01:00,6730,6786,6350,6510,158.29826
2023-07-25T01:00:00+01:00,6516,6563,6440,6535,82.68012
2023-07-26T01:00:00+01:00,6537,6928,6444,6791,323.53367
2023-07-27T01:00:00+01:00,6790,7004,6763,6944,282.1512
2023-07-28T01:00:00+01:00,6946,7101,6939,7027,231.79009
2023-07-29T01:00:00+01:00,7032,7098,6962,7017,80.65572
2023-07-30T01:00:00+01:00,7011,7058,6709,6738,232.60646
2023-07-31T01:00:00+01:00,6737,6907,6625,6716,304.91744
2023-08-01T01:00:00+01:00,6716,6799,6506,6784,299.95695
2023-08-02T01:00:00+01:00,6796,6868,6381,6427,529.12289
2023-08-03T01:00:00+01:00,6433,6492,6305,6338,265.6179
2023-08-04T01:00:00+01:00,6338,6462,6100,6206,653.29405
2023-08-05T01:00:00+01:00,6207,6277,6138,6276,139.09198
2023-08-06T01:00:00+01:00,6275,6491,6260,6419,256.41721
2023-08-07T01:00:00+01:00,6417,6528,6262,6416,232.65723
2023-08-08T01:00:00+01:00,6417,6527,6320,6447,221.6429
2023-08-09T01:00:00+01:00,6447,6481,6236,6343,367.83988
2023-08-10T01:00:00+01:00,6343,6386,6224,6360,335.7618
2023-08-11T01:00:00+01:00,6363,6389,6257,6298,97.94165
2023-08-12T01:00:00+01:00,6293,6349,6261,6325,203.33254
2023-08-13T01:00:00+01:00,6325,6333,6204,6243,242.83069
2023-08-14T01:00:00+01:00,6237,6360,6178,6271,224.30679
2023-08-15T01:00:00+01:00,6272,6280,5600,5934,530.69892
2023-08-16T01:00:00+01:00,5931,5998,5536,5748,359.73146
2023-08-17T01:00:00+01:00,5743,5818,4591,5352,534.40646
2023-08-18T01:00:00+01:00,5342,5510,5327,5475,378.7404
2023-08-19T01:00:00+01:00,5474,5761,5466,5653,288.64896
2023-08-20T01:00:00+01:00,5654,5716,5547,5694,151.07453
2023-08-21T01:00:00+01:00,5692,5731,5435,5572,228.11424
2023-08-22T01:00:00+01:00,5573,5632,5350,5553,154.60722
2023-08-23T01:00:00+01:00,5553,5719,5450,5680,197.11857
2023-08-24T01:00:00+01:00,5680,5742,5568,5664,120.10668
2023-08-25T01:00:00+01:00,5662,5784,5517,5769,338.72129
2023-08-26T01:00:00+01:00,5769,5778,5572,5576,117.91099
2023-08-27T01:00:00+01:00,5578,5910,5575,5825,216.4936
2023-08-28T01:00:00+01:00,5827,5838,5655,5710,153.34325
2023-08-29T01:00:00+01:00,5711,5845,5491,5736,423.28345
2023-08-30T01:00:00+01:00,5733,5804,5621,5656,141.98865
2023-08-31T01:00:00+01:00,5656,5691,5338,5528,195.5591
2023-09-01T01:00:00+01:00,5529,5554,5329,5478,159.88727
2023-09-02T01:00:00+01:00,5478,5530,5424,5462,98.87616
2023-09-03T01:00:00+01:00,5462,5485,5377,5412,72.11811
2023-09-04T01:00:00+01:00,5412,5492,5285,5367,218.45935
2023-09-05T01:00:00+01:00,5368,5555,5308,5427,196.05621
2023-09-06T01:00:00+01:00,5431,5485,5310,5405,83.68601
2023-09-07T01:00:00+01:00,5404,5482,5339,5457,90.44712
2023-09-08T01:00:00+01:00,5458,5503,5336,5400,105.52749
2023-09-09T01:00:00+01:00,5401,5421,5375,5396,43.31622
2023-09-10T01:00:00+01:00,5396,5396,5181,5265,119.11649
2023-09-11T01:00:00+01:00,5273,5294,5006,5115,223.04836
2023-09-12T01:00:00+01:00,5113,5340,5089,5184,521.14071
2023-09-13T01:00:00+01:00,5188,5361,5155,5308,155.32577
2023-09-14T01:00:00+01:00,5311,5405,5277,5366,155.25245
2023-09-15T01:00:00+01:00,5371,5535,5345,5517,199.25062
2023-09-16T01:00:00+01:00,5526,5613,5461,5528,120.50239
2023-09-17T01:00:00+01:00,5529,5541,5338,5375,154.61902
2023-09-18T01:00:00+01:00,5376,5570,5328,5446,376.3374
2023-09-19T01:00:00+01:00,5446,5504,5385,5454,179.64243
2023-09-20T01:00:00+01:00,5456,5498,5255,5346,228.54467
2023-09-21T01:00:00+01:00,5344,5388,5093,5102,298.1913
2023-09-22T01:00:00+01:00,5102,5215,5059,5148,494.9564
2023-09-23T01:00:00+01:00,5151,5193,5099,5170,115.11966
2023-09-24T01:00:00+01:00,5178,5192,5100,5113,108.55646
2023-09-25T01:00:00+01:00,5114,5261,5062,5234,225.53011
2023-09-26T01:00:00+01:00,5232,5271,5133,5200,97.30403
2023-09-27T01:00:00+01:00,5199,5334,5145,5167,167.78958
2023-09-28T01:00:00+01:00,5165,5290,5153,5231,162.29996
2023-09-29T01:00:00+01:00,5234,5283,5151,5193,148.09573
2023-09-30T01:00:00+01:00,5197,5253,5181,5243,184.45884
2023-10-01T01:00:00+01:00,5242,5656,5232,5554,315.65728
2023-10-02T01:00:00+01:00,5559,5587,5183,5236,336.79397
2023-10-03T01:00:00+01:00,5242,5320,5200,5222,173.07518
2023-10-04T01:00:00+01:00,5221,5300,5027,5275,285.55993
2023-10-05T01:00:00+01:00,5272,5356,5251,5318,173.3217
2023-10-06T01:00:00+01:00,5319,5349,5200,5328,111.05778
2023-10-07T01:00:00+01:00,5328,5463,5328,5435,148.82674
2023-10-08T01:00:00+01:00,5439,5490,5300,5306,309.0876
2023-10-09T01:00:00+01:00,5303,5400,5090,5208,225.74727
2023-10-10T01:00:00+01:00,5212,5256,5163,5168,144.2331
2023-10-11T01:00:00+01:00,5174,5174,5034,5117,218.15487
2023-10-12T01:00:00+01:00,5117,5149,5030,5066,147.97867
2023-10-13T01:00:00+01:00,5067,5192,5059,5119,105.45353
2023-10-14T01:00:00+01:00,5118,5144,5072,5108,104.53004
2023-10-15T01:00:00+01:00,5110,5143,5050,5070,134.28952
2023-10-16T01:00:00+01:00,5073,5320,5071,5156,217.34676
2023-10-17T01:00:00+01:00,5158,5172,5019,5098,141.74269
2023-10-18T01:00:00+01:00,5087,5156,4988,5005,245.52478
2023-10-19T01:00:00+01:00,5005,5020,4809,4906,535.53742
2023-10-20T01:00:00+01:00,4909,5060,4895,5022,395.22215
2023-10-21T01:00:00+01:00,5023,5368,5008,5253,501.58566
2023-10-22T01:00:00+01:00,5258,5425,5150,5407,299.71895
2023-10-23T01:00:00+01:00,5405,6120,5295,5892,1447.71659
2023-10-24T01:00:00+01:00,5888,6091,5635,5757,1055.37769
2023-10-25T01:00:00+01:00,5758,5920,5624,5813,447.24773
2023-10-26T01:00:00+01:00,5812,5979,5747,5794,359.35994
