time,open,high,low,close
2021-08-04T01:00:00+01:00,31901.08,33324.25,31139.84,32998.27
2021-08-05T01:00:00+01:00,33002.09,33690,31330,32915.13
2021-08-06T01:00:00+01:00,32915.13,33710.99,32150,33244.89
2021-08-07T01:00:00+01:00,33242.66,35070.63,32852,34637.56
2021-08-08T01:00:00+01:00,34641.27,34836.69,32123.68,32720.78
2021-08-09T01:00:00+01:00,32738.77,34303.49,31800,33955.84
2021-08-10T01:00:00+01:00,33928.57,35615.38,33499.99,34870.35
2021-08-11T01:00:00+01:00,34870.35,45000,34786.32,37988.13
2021-08-12T01:00:00+01:00,37973.31,40003.12,35547.81,37029.92
2021-08-13T01:00:00+01:00,37004.52,40469.87,36611.11,40212.19
2021-08-14T01:00:00+01:00,40211.53,40211.53,38211.73,39497.4
2021-08-15T01:00:00+01:00,39527.11,40008.07,37688.53,39818.47
2021-08-16T01:00:00+01:00,39850.5,41993.57,39000,39306.97
2021-08-17T01:00:00+01:00,39263.15,41841.37,37398.17,37860.09
2021-08-18T01:00:00+01:00,37851.42,38860.82,36814.28,37127.94
2021-08-19T01:00:00+01:00,37127.94,39166.7,36108.37,39146.87
2021-08-20T01:00:00+01:00,39157.58,40337.28,38833.18,39756.82
2021-08-21T01:00:00+01:00,39756.82,39934.97,38541.98,38800
2021-08-22T01:00:00+01:00,38760.88,41018.11,38359.32,39476.06
2021-08-23T01:00:00+01:00,39500.7,40651.18,39452.12,40008.65
2021-08-24T01:00:00+01:00,40000.05,40400,36900,37110
2021-08-25T01:00:00+01:00,37085.33,38426.99,36011.68,38291.69
2021-08-26T01:00:00+01:00,38315.27,38481.31,35526.3,36132.58
2021-08-27T01:00:00+01:00,36145.14,38334.89,35167.1,37815.56
2021-08-28T01:00:00+01:00,37816.32,38280,37053.42,38044.51
2021-08-29T01:00:00+01:00,38073.32,38683.9,36945,37472.05
2021-08-30T01:00:00+01:00,37473.65,37705.11,35940.8,36268.95
2021-08-31T01:00:00+01:00,36245.94,38811.56,35629.03,38312.42
2021-09-01T01:00:00+01:00,38349.65,40463.08,37784.6,39981.21
2021-09-02T01:00:00+01:00,39982.98,40290.35,38472.99,38663.39
2021-09-03T01:00:00+01:00,38663.39,41054.6,37712.21,40417.48
2021-09-04T01:00:00+01:00,40454.21,43557,39752.15,41460
2021-09-05T01:00:00+01:00,41486.99,43862.5,40452.36,42911.21
2021-09-06T01:00:00+01:00,42911.55,43534.85,41233.39,42207.52
2021-09-07T01:00:00+01:00,42225.45,42788.57,31050,34595.38
2021-09-08T01:00:00+01:00,34595.36,36060.44,32179.94,34683.84
2021-09-09T01:00:00+01:00,34703.15,35699,33417.11,34343.71
2021-09-10T01:00:00+01:00,34363.63,35500,32000,32808.92
2021-09-11T01:00:00+01:00,32832.81,34013.38,32530.94,32952.55
2021-09-12T01:00:00+01:00,32971.15,34333.46,32372.07,33292.06
2021-09-13T01:00:00+01:00,33244.62,33613.9,31082.74,32745.01
2021-09-14T01:00:00+01:00,32752.67,35738.39,32540.46,35700.01
2021-09-15T01:00:00+01:00,35700.01,38000,35087.99,36491.28
2021-09-16T01:00:00+01:00,36520.38,36780.37,34145,34786.94
2021-09-17T01:00:00+01:00,34778.77,35093.12,32768.79,33238.14
2021-09-18T01:00:00+01:00,33248.46,34424.4,32830.14,33923.02
2021-09-19T01:00:00+01:00,33917.94,33984.91,32467.71,33029.39
2021-09-20T01:00:00+01:00,33036.34,33063.94,28322.74,29483.12
2021-09-21T01:00:00+01:00,29573.61,30401.16,26515.46,27359.71
2021-09-22T01:00:00+01:00,27390.07,30603.72,26973.73,30502.63
2021-09-23T01:00:00+01:00,30519.46,31417.29,29954.62,31257.14
2021-09-24T01:00:00+01:00,31257.14,31365.75,27076.43,29252.9
2021-09-25T01:00:00+01:00,29252.85,30510,28511.4,30276.74
2021-09-26T01:00:00+01:00,30276.74,30999.99,27716.93,30402.41
2021-09-27T01:00:00+01:00,30381.69,31741.31,28593.37,28620.97
2021-09-28T01:00:00+01:00,28647.03,29974.07,28118.9,28243.89
2021-09-29T01:00:00+01:00,28229.02,29586.22,27926.79,28595.02
2021-09-30T01:00:00+01:00,28608.88,29584.93,28410.27,29196.42
2021-10-01T01:00:00+01:00,29199.24,31698.83,28830.9,31674.21
2021-10-02T01:00:00+01:00,31674.71,32780.26,30949.02,31900
2021-10-03T01:00:00+01:00,31896.23,32261.98,31164.45,31348.18
2021-10-04T01:00:00+01:00,31350.51,31373.54,29674.78,30795.25
2021-10-05T01:00:00+01:00,30798.72,32362.05,30101,31860.04
2021-10-06T01:00:00+01:00,31866.5,32800,29862.2,32048.17
2021-10-07T01:00:00+01:00,32058.55,32763.19,30902.86,32142.06
2021-10-08T01:00:00+01:00,32188.15,37458.75,32062.84,34580.98
2021-10-09T01:00:00+01:00,34629.17,35359.99,33792.63,33997.37
2021-10-10T01:00:00+01:00,34001.66,34900.4,32427.39,32615.64
2021-10-11T01:00:00+01:00,32577.48,35549.29,32110.11,35518.79
2021-10-12T01:00:00+01:00,35526.79,35526.81,33228.03,34839.44
2021-10-13T01:00:00+01:00,34827.14,35660.07,34102.95,34626.94
2021-10-14T01:00:00+01:00,34626.94,36112.47,34438.08,35442.8
2021-10-15T01:00:00+01:00,35413.06,36674.1,34634.81,35994.14
2021-10-16T01:00:00+01:00,35993.88,36363.52,34990.06,35135
2021-10-17T01:00:00+01:00,35139.19,35608.23,33088.06,34827.05
2021-10-18T01:00:00+01:00,34798.54,35000,33314.57,33852.75
2021-10-19T01:00:00+01:00,33850.94,34766.96,33605.56,34748.73
2021-10-20T01:00:00+01:00,34766.96,36197.87,34186.54,36073.52
2021-10-21T01:00:00+01:00,36063.03,36628.77,34200,34295.69
2021-10-22T01:00:00+01:00,34314.57,34865.11,33513.39,34592.38
2021-10-23T01:00:00+01:00,34613.13,35823.67,34408.26,35790.28
2021-10-24T01:00:00+01:00,35790.28,35904.7,33951.69,34527.22
2021-10-25T01:00:00+01:00,34519.62,35096.97,34350,34777.28
2021-10-26T01:00:00+01:00,34807.32,38842.29,34718.91,37655.76
2021-10-27T01:00:00+01:00,37654.14,39554.29,33757.76,33926.44
2021-10-28T01:00:00+01:00,33924.52,35090.26,33332.78,34125.87
2021-10-29T01:00:00+01:00,34157.05,35562,34062.95,35053.75
2021-10-30T01:00:00+01:00,35053.75,35066.86,33423.1,33765.02
2021-10-31T01:00:00+01:00,33759.5,34318.26,33150,34123.58
2021-11-01T00:00:00Z,34117.69,35000,33255,34757.66
2021-11-02T00:00:00Z,34757.67,35371,34265.22,35016.14
2021-11-03T00:00:00Z,35021.15,35491.34,33689,34696.97
2021-11-04T00:00:00Z,34691.8,34691.8,32500,33962.19
2021-11-05T00:00:00Z,33970.66,34410.62,33694.72,34006.21
2021-11-06T00:00:00Z,34006.21,34027.12,32350,33860.61
2021-11-07T00:00:00Z,33877.73,35537.85,33453.1,35515.73
2021-11-08T00:00:00Z,35537.85,36414.41,35096.81,35641.29
2021-11-09T00:00:00Z,35658.63,35695.44,34446.66,34549.54
2021-11-10T00:00:00Z,34549.54,35840.8,32472.42,32950.51
2021-11-11T00:00:00Z,32932.06,34999.93,32557.56,33708.76
2021-11-12T00:00:00Z,33700,35601.68,31701.5,32240.91
2021-11-13T00:00:00Z,32232.71,33070.7,32143.66,32703.73
2021-11-14T00:00:00Z,32720.39,34506.33,32715.31,33574.56
2021-11-15T00:00:00Z,33575.42,35394.13,33388.6,33449.08
2021-11-16T00:00:00Z,33434.88,33434.89,29743.9,30671.55
2021-11-17T00:00:00Z,30681.07,31279,29783.95,31205.78
2021-11-18T00:00:00Z,31144.64,35827.94,30431.37,32463.57
2021-11-19T00:00:00Z,32465.86,33020.4,31001.46,31782.42
2021-11-20T00:00:00Z,31777.83,32293.78,30790.23,31992.41
2021-11-21T00:00:00Z,31992.41,32688.19,31247.38,31590.93
2021-11-22T00:00:00Z,31580.56,32600,30468.98,31183.24
2021-11-23T00:00:00Z,31192.58,32215.12,30944.2,31632.23
2021-11-24T00:00:00Z,31632.11,31802.71,30411.66,31097.03
2021-11-25T00:00:00Z,31110.08,32750,30893.62,32035.97
2021-11-26T00:00:00Z,32113.05,32228.22,28416.12,28778.9
2021-11-27T00:00:00Z,28810.51,29709.27,28635.17,29203.2
2021-11-28T00:00:00Z,29203.3,30085.13,27786,29994.09
2021-11-29T00:00:00Z,29996.89,30385.15,29455.23,30165.58
2021-11-30T00:00:00Z,30165.52,30500,29198,29626.15
2021-12-01T00:00:00Z,29648.51,30167.27,28455.21,28930.22
2021-12-02T00:00:00Z,28960.67,29421.42,28062.59,28830.85
2021-12-03T00:00:00Z,28830.84,29430.43,26653.07,27476.03
2021-12-04T00:00:00Z,27462.11,27596.33,17699.81,24663.04
2021-12-05T00:00:00Z,24683.55,25484.09,23033.15,23740.13
2021-12-06T00:00:00Z,23759.45,23973.67,21761.72,23845.74
2021-12-07T00:00:00Z,23840.58,24548.37,21858.92,22077.72
2021-12-08T00:00:00Z,22077.72,23150,21393.3,23141.39
2021-12-09T00:00:00Z,23148.06,23950,20750.07,20951.48
2021-12-10T00:00:00Z,20955.72,21586.15,19941.7,20054.88
2021-12-11T00:00:00Z,20077.03,23325.31,19759.1,21556.5
2021-12-12T00:00:00Z,21559.44,22652.75,20868.91,21699.64
2021-12-13T00:00:00Z,21712.44,21858.26,19004.45,19576.46
2021-12-14T00:00:00Z,19567.42,20429.24,19252.21,20120.2
2021-12-15T00:00:00Z,20139.08,21006.98,18852.34,20637.62
2021-12-16T00:00:00Z,20637.62,25983.97,20637.62,24611.37
2021-12-17T00:00:00Z,24591.92,34000,24303.33,33609.99
2021-12-18T00:00:00Z,33596.22,34744.13,30262.66,31340.5
2021-12-19T00:00:00Z,31321.01,33226.39,30500.46,31979.29
2021-12-20T00:00:00Z,31997.09,39271.77,31460,36818.34
2021-12-21T00:00:00Z,36818.34,36920.07,34133.38,34665.89
2021-12-22T00:00:00Z,34672.31,35320.62,31531.06,31661.48
2021-12-23T00:00:00Z,31660.04,33299,30937.56,31551.01
2021-12-24T00:00:00Z,31573.89,33689.6,30334.82,32557.82
2021-12-25T00:00:00Z,32565.53,32922.11,30750,31173.63
2021-12-26T00:00:00Z,31192.95,32100,30188.25,31124.02
2021-12-27T00:00:00Z,31185.61,34750,30929.81,31718.28
2021-12-28T00:00:00Z,31742.92,31748.95,28559.3,28686.35
2021-12-29T00:00:00Z,28686.34,31318.33,27748.63,28567.38
2021-12-30T00:00:00Z,28567.38,30455,28000,30199.65
2021-12-31T00:00:00Z,30198.88,33404.99,29594.89,33057.84
2022-01-01T00:00:00Z,33056.93,38495.78,32440.96,36554.04
2022-01-02T00:00:00Z,36577.96,39500,35609.27,39101.12
2022-01-03T00:00:00Z,39080.86,41749.34,37800.1,38707.67
2022-01-04T00:00:00Z,38735.94,39741.51,36035,36278.67
2022-01-05T00:00:00Z,36275.83,37399.37,30868.67,32549.01
2022-01-06T00:00:00Z,32568.07,36992.9,31144,35942.06
2022-01-07T00:00:00Z,35943.6,37095.12,31328.35,35815.88
2022-01-08T00:00:00Z,35822.42,36700,31955.27,33104.22
2022-01-09T00:00:00Z,33104.22,35329.2,32407.2,32692.12
2022-01-10T00:00:00Z,32696.54,32790.52,29372,32002.69
2022-01-11T00:00:00Z,31983.82,33354.8,31521.35,32765.27
2022-01-12T00:00:00Z,32758.3,34735.56,32515.66,33830.63
2022-01-13T00:00:00Z,33814.49,34252.79,31139,31456.58
2022-01-14T00:00:00Z,31460.1,33085.55,31000,32246.87
2022-01-15T00:00:00Z,32246.23,33904.96,31688.29,33477.72
2022-01-16T00:00:00Z,33477.72,34200,33020.24,33595.75
2022-01-17T00:00:00Z,33595.75,33695.91,31200,31579.45
2022-01-18T00:00:00Z,31592.35,33523.46,30842.16,32581.39
2022-01-19T00:00:00Z,32572.74,33515.69,31200,32148.67
2022-01-20T00:00:00Z,32154.71,34392.64,31259.66,31436.9
2022-01-21T00:00:00Z,31394.83,31414.02,25100,25746.56
2022-01-22T00:00:00Z,25737.15,26705,20200.49,22884.3
2022-01-23T00:00:00Z,22896.65,25158.3,22682.47,25090.13
2022-01-24T00:00:00Z,25105.43,25136.79,21375.17,23955.08
2022-01-25T00:00:00Z,23951.8,24950,23362.66,24455.43
2022-01-26T00:00:00Z,24493.15,26230,23453.58,24175.23
2022-01-27T00:00:00Z,24195.61,24840.53,23060.51,23905.79
2022-01-28T00:00:00Z,23915.32,24175.08,22359.04,23470.61
2022-01-29T00:00:00Z,23478.05,24692.93,23411.15,24285.07
2022-01-30T00:00:00Z,24284.25,25573.51,23429.74,23852.62
2022-01-31T00:00:00Z,23819.34,24850,22855.23,24834.07
2022-02-01T00:00:00Z,24833.04,25500,24563.84,25460
2022-02-02T00:00:00Z,25457.91,25728.47,22899.92,23003.74
2022-02-03T00:00:00Z,23018.37,23640,22500,23602.47
2022-02-04T00:00:00Z,23603.93,24900,23418.04,24873.28
2022-02-05T00:00:00Z,24873.31,25888,24639.14,25163.4
2022-02-06T00:00:00Z,25179.3,25375.81,23681.6,24591.46
2022-02-07T00:00:00Z,24601.76,27059.65,23912.76,26555.49
2022-02-08T00:00:00Z,26572.91,27080.85,24777,25510
2022-02-09T00:00:00Z,25534.24,26877.99,24778.66,26292.46
2022-02-10T00:00:00Z,26298.37,26298.37,24254.28,24425.03
2022-02-11T00:00:00Z,24427.75,25024.14,22728.47,23102.71
2022-02-12T00:00:00Z,23097.93,23800.31,22647.58,23129.03
2022-02-13T00:00:00Z,23159.27,23660.78,22656.3,22879.82
2022-02-14T00:00:00Z,22879.43,23302.99,22390.69,23071.25
2022-02-15T00:00:00Z,23066.71,24650,23020.25,24475.27
2022-02-16T00:00:00Z,24472.71,24522.42,23131.29,23694.06
2022-02-17T00:00:00Z,23696.81,23971.77,22049.18,22444.01
2022-02-18T00:00:00Z,22456.08,23041.13,21700,21949.61
2022-02-19T00:00:00Z,21946.33,22223.75,21357.89,21670.89
2022-02-20T00:00:00Z,21667.74,21686.53,20085.91,20673.46
2022-02-21T00:00:00Z,20682.42,21909.68,19578.09,19661.69
2022-02-22T00:00:00Z,19657.09,21000,19170.24,20619.04
2022-02-23T00:00:00Z,20629.05,21268.13,20200,20327.96
2022-02-24T00:00:00Z,20337.09,20577.46,17120,19416.2
2022-02-25T00:00:00Z,19428.76,20373.62,18841.73,20168.25
2022-02-26T00:00:00Z,20175.38,21401.76,20134.61,20878.09
2022-02-27T00:00:00Z,20887.89,21046.34,19088.41,19405.28
2022-02-28T00:00:00Z,19420.73,21579.22,19045.61,21558.39
2022-03-01T00:00:00Z,21567.17,22337.11,20998.41,21747.26
2022-03-02T00:00:00Z,21747.26,22464.51,21059.77,22349.29
2022-03-03T00:00:00Z,22353.79,22658.14,20918.53,21693.94
2022-03-04T00:00:00Z,21693.94,21978.76,19623.43,19886.64
2022-03-05T00:00:00Z,19897.96,20552.87,19434.34,20260.87
2022-03-06T00:00:00Z,20268.49,20328.8,17314.82,18253.5
2022-03-07T00:00:00Z,18248.86,19982.85,17777,18388.1
2022-03-08T00:00:00Z,18380.58,21217.17,18273.86,19346.71
2022-03-09T00:00:00Z,19361.93,20568.23,19252.28,20399.99
2022-03-10T00:00:00Z,20398.72,20423.64,18646.38,19039.77
2022-03-11T00:00:00Z,19050,19319.01,18237.9,18542.21
2022-03-12T00:00:00Z,18537.22,18930.4,18312.65,18383.31
2022-03-13T00:00:00Z,18396.69,18720.41,17832.89,18033.46
2022-03-14T00:00:00Z,18030.13,18771.64,17900,18535.67
2022-03-15T00:00:00Z,18529.37,18734.63,17821.2,18492.92
2022-03-16T00:00:00Z,18503.63,19262.5,18267.39,19208.31
2022-03-17T00:00:00Z,19203.05,19750,18876.14,19394.49
2022-03-18T00:00:00Z,19409.76,20799,18988.97,20581.87
2022-03-19T00:00:00Z,20570.84,21018.88,20248.3,20659.74
2022-03-20T00:00:00Z,20666.26,20823.34,19566.32,19918.53
2022-03-21T00:00:00Z,19922.36,20598.84,19670.29,20360.92
2022-03-22T00:00:00Z,20359.19,21110.65,19933.76,20293.47
2022-03-23T00:00:00Z,20317.23,20546.8,19929.34,20444.06
2022-03-24T00:00:00Z,20444.06,21381.59,20188.58,21205.19
2022-03-25T00:00:00Z,21205.41,21703.42,20391.08,20592.14
2022-03-26T00:00:00Z,20586.54,21236.4,20411.4,21149.81
2022-03-27T00:00:00Z,21158.27,22299.99,20673.58,22258.84
2022-03-28T01:00:00+01:00,22258.83,24000,22000,22266.65
2022-03-29T01:00:00+01:00,22264.74,23860,22000,23326.98
2022-03-30T01:00:00+01:00,23317.3,24579.34,22574.43,24043.32
2022-03-31T01:00:00+01:00,24037.32,24300,22102.27,22227.27
2022-04-01T01:00:00+01:00,22219.54,23579.51,21534.03,23478.29
2022-04-02T01:00:00+01:00,23494.68,24000,22808.46,23320.5
2022-04-03T01:00:00+01:00,23336.36,25445.25,22780,25227.7
2022-04-04T01:00:00+01:00,25216.52,25459.72,23017.54,23866.89
2022-04-05T01:00:00+01:00,23866.88,24452.94,23330.77,23546.08
2022-04-06T01:00:00+01:00,23551.27,24100,21555,21702.76
2022-04-07T01:00:00+01:00,21700.98,22005.27,21002.36,21288.57
2022-04-08T01:00:00+01:00,21282.12,21909.1,20454.44,20542.67
2022-04-09T01:00:00+01:00,20542.67,20676.68,20205.21,20638.73
2022-04-10T01:00:00+01:00,20654,20919.03,20000,20139.43
2022-04-11T01:00:00+01:00,20146.61,20192.47,18212.1,18522.68
2022-04-12T01:00:00+01:00,18527.32,19422.51,18310.68,18837.89
2022-04-13T01:00:00+01:00,18826.59,19500.72,18574.88,19416.73
2022-04-14T01:00:00+01:00,19409.14,19602.31,18659.47,18822.94
2022-04-15T01:00:00+01:00,18832.95,19290,18737.2,19092.27
2022-04-16T01:00:00+01:00,19100.49,19349.98,18748.01,19103.57
2022-04-17T01:00:00+01:00,19106.23,19424.25,18575.46,18702.95
2022-04-18T01:00:00+01:00,18704.78,19173.1,17982.66,19118.7
2022-04-19T01:00:00+01:00,19138.01,19613.26,18877.96,19435.31
2022-04-20T01:00:00+01:00,19434.13,19481.96,18847.63,19175.48
2022-04-21T01:00:00+01:00,19172.17,20261.62,18626.21,18783.53
2022-04-22T01:00:00+01:00,18785.34,19143.7,18441.59,18674.18
2022-04-23T01:00:00+01:00,18670.56,18774.46,18264.94,18352.61
2022-04-24T01:00:00+01:00,18361.22,18857.23,18212,18250.96
2022-04-25T01:00:00+01:00,18246.65,18774.35,17463.86,18696.98
2022-04-26T01:00:00+01:00,18707.73,19143.74,17274.16,17485.93
2022-04-27T01:00:00+01:00,17481.22,17991.2,17283.61,17729.83
2022-04-28T01:00:00+01:00,17739.46,18244.61,17614,17882.6
2022-04-29T01:00:00+01:00,17882.75,18132.27,16374.42,16932.31
2022-04-30T01:00:00+01:00,16925.78,17235.56,15788.97,16662.03
2022-05-01T01:00:00+01:00,16662.36,17437.85,16339.07,17045.46
2022-05-02T01:00:00+01:00,17054.4,17392.29,16645.38,17141.34
2022-05-03T01:00:00+01:00,17164.25,17853.39,17057.03,17471.49
2022-05-04T01:00:00+01:00,17471.49,18575,17312.33,18334.8
2022-05-05T01:00:00+01:00,18330.08,18453.09,16517.23,16852.52
2022-05-06T01:00:00+01:00,16860.07,17273.62,16386.25,16726.83
2022-05-07T01:00:00+01:00,16726.83,16933.92,16124.75,16369.08
2022-05-08T01:00:00+01:00,16365.7,16488.15,15447.8,15568.96
2022-05-09T01:00:00+01:00,15580.58,15795.31,12329.28,12498.68
2022-05-10T01:00:00+01:00,12473.69,14782.58,12232.54,13700.96
2022-05-11T01:00:00+01:00,13711.03,14863.47,11184.09,11380.1
2022-05-12T01:00:00+01:00,11380.18,12093.42,9515.57,9937.46
2022-05-13T01:00:00+01:00,9934.73,11184.97,9714.51,9938.55
2022-05-14T01:00:00+01:00,9924.69,10391.96,9539.37,10219.56
2022-05-15T01:00:00+01:00,10215.12,10697.12,9818.57,10612.85
2022-05-16T01:00:00+01:00,10612.85,10612.85,9639.03,9754.01
2022-05-17T01:00:00+01:00,9753.54,10525.97,9655.82,10000.65
2022-05-18T01:00:00+01:00,9998.4,10254,9040.62,9083.99
2022-05-19T01:00:00+01:00,9092.43,9765.06,8873.91,9512.37
2022-05-20T01:00:00+01:00,9512.37,9905.17,9010.16,9142.61
2022-05-21T01:00:00+01:00,9140.42,9464.75,8907.67,9277.18
2022-05-22T01:00:00+01:00,9283.02,9690,9139.39,9487.47
2022-05-23T01:00:00+01:00,9481.2,9807.11,8850,8938.61
2022-05-24T01:00:00+01:00,8943.93,9324.31,8750.28,9087.62
2022-05-25T01:00:00+01:00,9090.85,10357.53,7795.2,8462.69
2022-05-26T01:00:00+01:00,8469.77,8940.5,7695.43,7751.02
2022-05-27T01:00:00+01:00,7755.51,8036.2,7330.12,7388.26
2022-05-28T01:00:00+01:00,7395.44,7754.58,7330.18,7639.65
2022-05-29T01:00:00+01:00,7636.38,7670.4,7365.31,7447.22
2022-05-30T01:00:00+01:00,7449.96,8480,7383.3,8388.1
2022-05-31T01:00:00+01:00,8387.47,8537.61,7851.16,8064.31
2022-06-01T01:00:00+01:00,8055.96,8203.62,7303.34,7516.15
2022-06-02T01:00:00+01:00,7525.04,7618.49,7249.86,7586.06
2022-06-03T01:00:00+01:00,7585.76,7598.74,7123.59,7427.77
2022-06-04T01:00:00+01:00,7420.73,7590,7281.87,7566.05
2022-06-05T01:00:00+01:00,7568.67,7649.62,7302.71,7436.11
2022-06-06T01:00:00+01:00,7437.8,7822.48,7350,7467.87
2022-06-07T01:00:00+01:00,7464.07,7827.22,7115.96,7601.52
2022-06-08T01:00:00+01:00,7603.58,7795.62,7409.01,7439.63
2022-06-09T01:00:00+01:00,7440,7748.43,7354.59,7481.01
2022-06-10T01:00:00+01:00,7477.79,7620,6964.46,7061.79
2022-06-11T01:00:00+01:00,7061.23,7149.38,6264.54,6369.81
2022-06-12T01:00:00+01:00,6361.05,6471.69,5971.3,6012.88
2022-06-13T01:00:00+01:00,6006.59,6076.1,4722.9,4948.13
2022-06-14T01:00:00+01:00,4945.12,5112.57,4497.03,4893.01
2022-06-15T01:00:00+01:00,4892.45,5416.63,4282.99,5356.22
2022-06-16T01:00:00+01:00,5356.1,5475.88,4559.6,4595.75
2022-06-17T01:00:00+01:00,4605.03,4929.72,4555.69,4792.96
2022-06-18T01:00:00+01:00,4797.09,4878.83,4018.83,4374.95
2022-06-19T01:00:00+01:00,4374.95,4859.94,4131.38,4748.4
2022-06-20T01:00:00+01:00,4748.71,5032.74,4531.56,4927.24
2022-06-21T01:00:00+01:00,4925.17,5589.95,4843.81,5124.04
2022-06-22T01:00:00+01:00,5129.4,5343.05,4937.86,4980.15
2022-06-23T01:00:00+01:00,4984.03,5480,4924.26,5422.81
2022-06-24T01:00:00+01:00,5431.59,8087.99,5350.31,7099.63
2022-06-25T01:00:00+01:00,7109.73,7390.94,6557.08,7050.71
2022-06-26T01:00:00+01:00,7054.01,7143.19,6401.42,6452.32
2022-06-27T01:00:00+01:00,6441.11,6873.07,6096.42,6218.14
2022-06-28T01:00:00+01:00,6214.04,6286.09,5559.73,5650.84
2022-06-29T01:00:00+01:00,5652.11,5831.12,5420.38,5604.23
2022-06-30T01:00:00+01:00,5609.82,5702.83,5068.3,5419.1
2022-07-01T01:00:00+01:00,5409.1,5644.78,5192.02,5460.96
2022-07-02T01:00:00+01:00,5464.48,6073.64,5240,6024.03
2022-07-03T01:00:00+01:00,6024.76,6072.55,5524.83,5841.34
2022-07-04T01:00:00+01:00,5843.12,6500,5568.58,6370.89
2022-07-05T01:00:00+01:00,6368.31,6477.46,5950,6151.55
2022-07-06T01:00:00+01:00,6152.85,6480.51,6032.11,6315.44
2022-07-07T01:00:00+01:00,6315.43,6683.29,6169.51,6591.81
2022-07-08T01:00:00+01:00,6591.8,6897.64,6300,6302.51
2022-07-09T01:00:00+01:00,6305.35,6541.92,6300.66,6502.7
2022-07-10T01:00:00+01:00,6502.7,6504.2,5938.26,6042.91
2022-07-11T01:00:00+01:00,6037.46,6049.16,5456.63,5506.28
2022-07-12T01:00:00+01:00,5504.55,5773.83,5420.19,5446.86
2022-07-13T01:00:00+01:00,5444.6,5952.26,5300.47,5917
2022-07-14T01:00:00+01:00,5909.83,6196.42,5657,6007.5
2022-07-15T01:00:00+01:00,6009.99,6335.69,5932.04,6149.32
2022-07-16T01:00:00+01:00,6158.15,6400,5929.35,6265.13
2022-07-17T01:00:00+01:00,6262.4,6400.1,6026.66,6065.3
2022-07-18T01:00:00+01:00,6074.56,6666,6057.67,6609.6
2022-07-19T01:00:00+01:00,6604.34,6881,6265.35,6771.73
2022-07-20T01:00:00+01:00,6766.88,7017.79,6373.74,6492.97
2022-07-21T01:00:00+01:00,6499.42,6860,6221.3,6722.41
2022-07-22T01:00:00+01:00,6724.06,6886.49,6372.1,6569.83
2022-07-23T01:00:00+01:00,6574.27,6840,6293.99,6490.14
2022-07-24T01:00:00+01:00,6492.56,7461.67,6461.39,6982.23
2022-07-25T01:00:00+01:00,6980.49,7123.33,6254.83,6272.84
2022-07-26T01:00:00+01:00,6271.87,6877.73,6250,6857.7
